Tahun,Provinsi,sisa_makanan,kayu_ranting,kertas_karton,plastik,logam,kain,karet_kulit,kaca,lainnya
2020,Riau,0.0,0.0,36.0,33.0,12.0,0.0,0.0,0.0,0.0
2020,Riau,10.0,18.0,20.0,30.0,6.0,3.0,5.0,3.0,5.0
2020,Riau,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0
2020,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jambi,26.5,15.0,14.5,23.0,4.5,3.0,2.5,1.0,10.0
2020,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jambi,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0
2020,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jambi,5.0,8.0,30.0,30.0,3.0,6.0,10.0,2.0,6.0
2020,Jambi,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9
2020,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sumatera Selatan,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21
2020,Sumatera Selatan,41.18,5.08,1.07,9.63,19.79,0.53,3.74,17.38,1.6
2020,Sumatera Selatan,58.3,4.8,9.1,21.2,1.1,3.0,0.8,0.8,0.9
2020,Sumatera Selatan,38.12,8.46,16.65,13.39,0.95,1.25,1.97,1.26,17.95
2020,Sumatera Selatan,1.0,5.0,7.0,7.0,1.0,1.0,2.0,1.0,75.0
2020,Sumatera Selatan,30.0,15.0,10.0,10.0,5.0,5.0,5.0,5.0,15.0
2020,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sumatera Selatan,55.0,5.0,10.0,14.0,5.0,4.0,3.0,2.0,2.0
2020,Sumatera Selatan,61.5,5.8,2.7,25.4,0.4,0.9,0.2,0.3,2.8
2020,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Bengkulu,20.2,45.0,15.0,18.0,1.0,0.5,0.1,0.2,0.0
2020,Lampung,25.0,20.0,15.0,35.0,2.0,0.5,0.5,0.2,1.8
2020,Lampung,0.58,0.16,0.05,0.12,0.0,0.04,0.02,0.02,0.01
2020,Lampung,29.0,31.0,10.0,20.0,3.0,1.0,2.0,2.0,2.0
2020,Lampung,40.4,12.9,11.7,17.4,3.1,2.5,1.8,2.3,7.9
2020,Lampung,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86
2020,Kepulauan Bangka Belitung,26.17,11.5,30.86,18.82,0.62,3.79,0.42,0.66,7.16
2020,Kepulauan Bangka Belitung,0.5,75.0,0.3,0.6,0.03,0.25,0.02,0.3,23.0
2020,Kepulauan Bangka Belitung,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0
2020,Kepulauan Bangka Belitung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kepulauan Bangka Belitung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kepulauan Bangka Belitung,51.73,12.8,7.77,9.6,2.28,3.88,6.22,2.26,3.46
2020,Kepulauan Riau,38.8,5.5,24.4,12.4,0.5,5.5,3.9,2.5,6.5
2020,Kepulauan Riau,23.0,19.0,24.0,24.5,4.0,2.5,1.5,1.2,0.3
2020,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kepulauan Riau,41.2,13.6,18.3,10.2,1.8,8.9,3.9,1.9,0.2
2020,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kepulauan Riau,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0
2020,Kepulauan Riau,21.0,37.0,7.0,25.0,3.0,2.0,2.0,1.0,2.0
2020,DKI Jakarta,23.02,2.97,0.18,0.9,0.08,0.0,0.0,0.65,72.2
2020,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,DKI Jakarta,69.77,5.78,3.08,2.97,1.49,2.99,1.25,0.01,12.66
2020,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Barat,43.0,10.0,9.0,20.0,2.0,1.0,0.0,1.0,14.0
2020,Jawa Barat,26.4,0.4,33.0,5.0,10.7,6.4,1.7,16.1,0.3
2020,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Barat,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92
2020,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Barat,20.0,33.3,19.7,10.0,1.5,3.5,1.0,1.0,10.0
2020,Jawa Barat,46.62,15.78,7.97,12.45,0.91,1.66,0.84,1.91,11.86
2020,Jawa Barat,44.52,3.98,13.12,16.7,0.9,4.75,2.38,1.97,11.68
2020,Jawa Barat,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24
2020,Jawa Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Barat,48.7,0.0,5.8,5.4,0.2,1.9,0.0,6.3,31.6
2020,Jawa Barat,42.97,10.84,9.41,24.62,1.02,1.18,0.05,2.81,7.09
2020,Jawa Tengah,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83
2020,Jawa Tengah,3.0,67.0,6.0,9.0,4.0,0.5,0.3,1.0,8.2
2020,Jawa Tengah,40.0,21.5,15.0,20.0,0.2,0.2,0.1,1.0,2.0
2020,Jawa Tengah,37.8,3.9,26.2,17.9,1.3,1.1,0.8,2.4,8.6
2020,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Tengah,60.4,2.63,8.14,15.2,3.18,3.8,4.1,1.2,1.35
2020,Jawa Tengah,25.0,10.0,20.0,25.0,5.0,5.0,2.5,5.0,2.5
2020,Jawa Tengah,74.7,0.8,8.1,11.3,0.5,1.9,0.3,1.8,0.3
2020,Jawa Tengah,4.0,10.0,35.0,40.0,3.0,2.0,2.0,2.0,2.0
2020,Jawa Tengah,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55
2020,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Tengah,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92
2020,Jawa Tengah,58.0,5.0,8.9,19.0,2.5,3.2,0.0,2.3,0.5
2020,Jawa Tengah,28.32,33.98,11.4,10.57,1.37,2.4,1.24,2.25,8.38
2020,Jawa Tengah,51.54,19.88,9.49,11.31,1.29,3.09,0.88,2.07,0.45
2020,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Tengah,40.0,5.0,10.0,25.0,2.0,4.0,5.0,7.0,2.0
2020,Jawa Tengah,39.0,20.8,8.7,14.5,5.2,3.5,4.8,1.6,1.9
2020,Jawa Tengah,1.0,80.0,1.0,15.0,1.0,0.0,1.0,0.0,1.0
2020,Jawa Tengah,33.7,13.3,18.8,21.5,0.8,1.8,0.5,3.7,5.9
2020,Jawa Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Tengah,60.79,0.0,10.18,17.2,1.22,4.94,1.0,1.79,2.88
2020,D.I. Yogyakarta,67.18,0.0,12.6,17.22,1.68,0.21,0.0,1.11,0.0
2020,D.I. Yogyakarta,60.54,2.8,6.26,24.33,1.66,0.82,0.04,2.34,1.21
2020,D.I. Yogyakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,D.I. Yogyakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,D.I. Yogyakarta,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32
2020,Jawa Timur,68.4,2.9,8.3,17.0,0.5,0.2,0.2,0.5,2.0
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,32.0,3.0,31.0,29.0,1.0,1.0,1.0,1.0,1.0
2020,Jawa Timur,70.85,1.0,12.45,7.5,0.9,1.94,0.52,0.92,3.92
2020,Jawa Timur,42.48,17.52,7.71,18.2,1.16,3.28,1.46,1.52,6.67
2020,Jawa Timur,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1.0,0.0
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,20.0,32.0,16.6,16.9,0.4,0.5,12.0,0.2,1.4
2020,Jawa Timur,70.3,1.4,8.5,11.0,0.2,1.1,0.2,0.5,6.8
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,7.46,54.13,2.71,6.41,0.23,9.62,0.25,0.74,18.45
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,38.3,3.8,10.4,30.6,2.4,2.3,3.7,3.5,5.1
2020,Jawa Timur,58.52,15.32,5.78,11.02,0.17,1.62,0.1,1.33,6.14
2020,Jawa Timur,40.0,1.0,11.0,16.0,2.0,1.0,1.0,1.0,27.0
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,63.86,1.35,7.61,13.18,0.0,1.31,0.29,0.96,11.44
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,53.0,13.6,5.2,9.1,0.8,2.9,3.0,3.4,9.0
2020,Jawa Timur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jawa Timur,59.25,4.81,10.87,18.38,0.87,0.93,1.38,1.07,2.44
2020,Jawa Timur,10.11,6.4,1.35,6.06,0.07,0.67,0.07,0.13,75.14
2020,Jawa Timur,75.0,5.5,7.5,3.0,1.8,4.0,1.2,0.5,1.5
2020,Jawa Timur,81.0,0.5,8.0,4.0,3.0,1.0,1.0,1.0,0.5
2020,Jawa Timur,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61
2020,Banten,30.0,12.0,10.0,15.0,8.0,5.0,5.0,10.0,5.0
2020,Banten,63.01,0.0,9.13,20.02,1.21,0.24,0.0,1.83,4.56
2020,Banten,27.37,0.0,27.68,41.41,0.0,0.0,0.0,7.81,0.0
2020,Banten,65.0,4.0,8.0,20.0,0.5,0.75,0.5,0.25,1.0
2020,Banten,35.63,14.08,13.45,17.37,0.38,0.67,0.48,0.85,17.09
2020,Bali,11.22,30.88,11.1,22.1,2.1,7.0,7.0,2.7,5.9
2020,Bali,5.0,39.0,37.0,42.0,0.0,0.0,0.0,2.0,0.0
2020,Bali,16.0,33.9,5.96,27.61,2.63,2.16,0.67,0.99,10.08
2020,Bali,0.0,58.73,10.89,17.08,3.15,0.76,0.74,0.0,8.65
2020,Bali,15.0,67.0,2.0,3.11,11.0,0.09,0.5,1.2,0.1
2020,Bali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Bali,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6
2020,Bali,70.0,6.0,2.0,15.0,0.0,1.0,1.0,0.0,5.0
2020,Nusa Tenggara Barat,36.0,23.0,3.5,19.0,7.0,4.0,3.0,4.0,0.5
2020,Nusa Tenggara Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nusa Tenggara Timur,44.0,13.0,11.0,15.0,2.0,3.0,2.0,2.0,8.0
2020,Nusa Tenggara Timur,27.4,15.2,13.4,19.8,6.5,3.6,2.15,3.3,8.65
2020,Kalimantan Barat,40.0,5.6,14.2,25.0,0.3,1.0,0.9,2.0,11.0
2020,Kalimantan Barat,10.0,25.0,25.0,20.0,10.0,3.0,2.0,2.0,3.0
2020,Kalimantan Barat,56.21,13.61,4.73,7.1,0.0,0.0,0.0,2.96,15.39
2020,Kalimantan Barat,28.0,4.0,9.0,42.0,2.0,3.0,2.0,1.0,9.0
2020,Kalimantan Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kalimantan Barat,83.0,1.5,7.2,6.0,2.0,0.0,0.1,0.0,0.2
2020,Kalimantan Barat,51.61,1.49,1.57,39.22,1.9,1.73,0.0,1.32,1.16
2020,Kalimantan Tengah,50.0,5.0,10.0,12.0,2.0,2.0,2.0,1.0,16.0
2020,Kalimantan Tengah,45.05,5.0,7.26,20.26,1.82,4.04,1.18,4.33,11.06
2020,Kalimantan Tengah,37.5,20.0,13.2,12.0,0.3,1.0,0.0,1.0,15.0
2020,Kalimantan Tengah,30.0,12.0,14.0,20.0,5.0,5.0,2.0,2.0,10.0
2020,Kalimantan Tengah,56.98,2.06,13.17,14.34,4.02,1.78,3.14,3.28,0.95
2020,Kalimantan Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kalimantan Tengah,23.51,26.74,13.31,25.13,3.19,2.41,0.83,1.79,3.09
2020,Kalimantan Tengah,32.0,9.0,7.0,37.0,1.0,5.0,6.5,1.2,1.3
2020,Kalimantan Tengah,70.05,1.4,7.14,15.14,0.67,1.3,0.9,1.01,2.39
2020,Kalimantan Selatan,59.5,9.5,10.5,12.0,3.1,1.9,0.5,2.0,1.0
2020,Kalimantan Selatan,50.24,3.58,10.5,33.4,0.48,0.88,0.15,0.12,0.64
2020,Kalimantan Selatan,55.18,1.48,13.13,25.35,2.9,0.46,0.9,0.4,0.2
2020,Kalimantan Selatan,47.8,7.26,10.45,26.12,5.75,0.24,0.35,1.78,0.25
2020,Kalimantan Selatan,55.78,8.38,8.72,12.41,0.98,0.84,0.06,6.1,6.73
2020,Kalimantan Selatan,35.6,2.1,16.9,23.9,1.2,2.6,0.0,3.1,14.6
2020,Kalimantan Selatan,57.43,10.37,10.86,14.48,2.08,1.71,0.76,1.21,1.1
2020,Kalimantan Selatan,55.89,0.64,9.39,12.77,1.36,14.93,1.63,2.71,0.68
2020,Kalimantan Selatan,39.58,11.24,14.55,21.36,0.45,2.22,0.64,1.15,8.81
2020,Kalimantan Timur,54.99,0.22,10.2,13.64,1.38,13.56,1.2,3.52,1.29
2020,Kalimantan Timur,73.92,0.98,10.43,7.86,2.04,1.57,0.55,1.75,0.9
2020,Kalimantan Timur,46.13,1.09,20.87,29.83,0.22,0.02,0.67,0.83,0.34
2020,Kalimantan Timur,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53
2020,Kalimantan Timur,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46
2020,Kalimantan Timur,44.12,6.0,27.5,18.0,2.1,0.03,0.25,1.05,0.95
2020,Kalimantan Utara,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1
2020,Kalimantan Utara,41.0,12.0,16.0,17.0,1.0,2.0,0.0,0.0,11.0
2020,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Utara,15.0,35.0,6.0,19.0,5.0,4.0,4.0,7.0,5.0
2020,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Utara,52.74,0.75,14.75,20.78,0.3,0.55,0.38,1.75,8.0
2020,Sulawesi Utara,40.0,17.0,10.0,16.0,4.0,3.0,2.0,2.0,6.0
2020,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Utara,49.11,1.14,18.02,18.92,0.26,1.48,1.48,1.83,7.76
2020,Sulawesi Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Utara,53.5,5.0,11.8,8.5,5.7,3.6,2.6,2.8,6.5
2020,Sulawesi Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Tengah,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0
2020,Sulawesi Tengah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Tengah,70.96,0.77,9.44,10.43,1.9,1.06,0.68,0.59,4.15
2020,Sulawesi Selatan,50.0,8.17,15.0,15.0,4.9,2.6,3.5,0.5,0.33
2020,Sulawesi Selatan,5.0,5.0,5.0,10.0,2.0,0.0,0.0,0.5,5.0
2020,Sulawesi Selatan,30.13,27.5,11.0,14.0,1.24,3.0,2.0,1.13,10.0
2020,Sulawesi Selatan,73.4,0.5,10.0,8.6,3.1,0.4,1.2,1.1,1.7
2020,Sulawesi Selatan,70.72,10.04,7.18,8.86,0.98,0.17,0.05,0.03,1.97
2020,Sulawesi Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Selatan,42.1,17.1,6.5,19.1,2.3,6.4,2.8,2.2,1.5
2020,Sulawesi Selatan,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9
2020,Sulawesi Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Selatan,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0
2020,Sulawesi Selatan,38.0,41.81,4.3,6.97,0.44,0.51,0.18,1.0,6.79
2020,Sulawesi Selatan,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0
2020,Sulawesi Selatan,14.29,0.0,2.04,5.26,1.67,0.71,0.0,0.49,0.0
2020,Sulawesi Selatan,52.3,10.8,11.9,13.75,2.55,1.65,1.9,2.8,2.35
2020,Sulawesi Selatan,20.0,30.0,15.0,20.0,5.0,5.0,0.0,5.0,0.0
2020,Sulawesi Tenggara,60.0,5.0,11.0,14.0,5.0,1.0,1.0,2.0,1.0
2020,Sulawesi Tenggara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Sulawesi Tenggara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Gorontalo,64.0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,6.0
2020,Gorontalo,34.13,14.3,10.2,35.89,0.0,0.0,0.0,1.2,4.28
2020,Sulawesi Barat,5.0,6.0,30.0,40.0,9.0,0.0,0.0,0.0,10.0
2020,Sulawesi Barat,47.03,1.86,16.45,15.79,3.37,2.75,1.4,5.33,6.02
2020,Sulawesi Barat,58.68,14.35,9.05,9.7,5.55,0.45,0.35,0.27,1.6
2020,Maluku,20.0,19.0,16.0,23.0,5.0,4.0,2.0,7.0,4.0
2020,Maluku,39.0,9.0,12.3,15.9,7.0,4.3,3.0,5.0,4.5
2020,Maluku Utara,49.76,15.82,12.74,13.27,0.92,0.63,0.22,2.26,4.38
2020,Maluku Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Maluku Utara,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8
2020,Papua,11.93,36.39,24.11,12.54,11.28,0.02,0.14,3.59,0.0
2020,Papua,10.0,8.0,10.0,35.0,10.0,5.0,15.0,2.0,5.0
2020,Papua,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71
2020,Papua Barat,44.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,19.0
2020,Papua Selatan,20.0,10.0,15.0,40.0,4.0,3.0,3.0,3.0,2.0
2020,Papua Barat Daya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Papua Barat Daya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,20.0,20.0,10.0,25.0,5.0,10.0,5.0,3.0,2.0
2019,Aceh,5.75,14.5,13.25,35.25,18.75,3.5,3.75,2.25,3.0
2019,Aceh,40.0,14.0,12.0,17.0,3.0,3.0,2.0,2.0,7.0
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,35.2,11.5,3.0,6.8,4.5,7.5,9.3,4.5,17.7
2019,Aceh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Aceh,17.0,20.0,7.0,7.0,12.0,6.0,8.0,5.0,7.0
2019,Sumatera Utara,22.9,19.9,18.9,14.6,1.0,3.0,2.0,2.0,7.0
2019,Sumatera Utara,20.5,14.0,13.8,30.2,6.0,5.0,3.0,2.0,5.5
2019,Sumatera Utara,1.16,61.4,7.18,13.04,2.0,5.48,0.44,1.33,7.97
2019,Sumatera Utara,55.53,10.99,12.48,19.26,0.32,0.35,0.2,0.53,0.34
2019,Sumatera Utara,12.0,55.0,10.0,13.0,3.0,1.0,0.2,0.8,5.0
2019,Sumatera Utara,25.0,10.5,20.0,30.0,4.0,2.0,1.0,0.5,7.0
2019,Sumatera Utara,48.0,5.0,17.0,14.0,1.0,4.0,2.0,1.0,8.0
2019,Sumatera Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Utara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,21.5,19.5,21.8,20.0,15.5,0.4,1.3,0.0,0.0
2019,Sumatera Barat,20.1,18.2,20.4,19.0,20.4,1.2,0.2,0.5,0.0
2019,Sumatera Barat,69.34,0.0,8.63,6.0,2.24,1.57,0.0,3.33,8.89
2019,Sumatera Barat,62.63,4.99,6.16,13.47,1.05,0.14,0.35,0.28,10.93
2019,Sumatera Barat,74.83,1.7,10.2,6.8,2.04,0.68,0.68,2.38,0.69
2019,Sumatera Barat,0.0,0.0,19.0,28.0,44.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,61.24,8.4,6.1,12.4,0.16,2.9,1.5,2.4,4.9
2019,Sumatera Barat,41.92,12.68,15.47,20.53,0.56,0.66,0.1,1.65,6.43
2019,Sumatera Barat,46.0,10.0,15.0,10.0,3.0,5.0,4.0,5.0,2.0
2019,Sumatera Barat,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83
2019,Sumatera Barat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Barat,48.26,5.15,14.15,26.56,0.22,0.89,0.51,0.78,3.48
2019,Riau,20.0,10.0,10.0,35.0,10.0,5.0,5.0,5.0,0.0
2019,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Riau,8.0,33.0,19.0,24.0,3.0,3.0,2.0,2.0,6.0
2019,Riau,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0
2019,Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,28.0,13.0,19.0,15.0,4.0,4.0,3.0,2.0,12.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jambi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Selatan,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21
2019,Sumatera Selatan,5.0,80.0,1.6,6.0,1.8,0.0,0.0,0.4,5.1
2019,Sumatera Selatan,43.52,17.41,10.44,22.24,1.55,0.97,2.9,0.58,0.39
2019,Sumatera Selatan,58.3,4.8,9.1,21.2,1.1,3.0,0.8,0.8,0.9
2019,Sumatera Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Sumatera Selatan,51.2,6.7,17.2,18.0,0.6,2.8,0.5,1.2,1.9
2019,Sumatera Selatan,56.71,7.8,5.3,24.75,0.63,1.22,0.33,0.76,2.5
2019,Bengkulu,40.0,20.0,19.5,8.0,1.5,2.0,1.0,5.0,3.0
2019,Bengkulu,31.6,37.5,7.4,6.3,5.1,0.8,2.9,2.5,5.9
2019,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Bengkulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Bengkulu,15.0,50.0,15.0,17.2,2.0,0.5,0.1,0.2,0.0
2019,Lampung,20.0,15.0,10.0,35.0,2.0,0.5,0.5,0.2,16.8
2019,Lampung,0.6,0.17,0.05,0.09,0.05,0.02,0.02,0.01,0.0
2019,Lampung,50.0,15.0,5.0,20.0,1.0,0.25,0.25,0.25,8.25
2019,Lampung,30.0,5.0,5.0,30.0,5.0,2.0,10.0,6.0,7.0
2019,Lampung,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86
2019,Kepulauan Bangka Belitung,26.17,30.86,11.5,18.82,0.62,3.79,0.42,0.66,7.16
2019,Kepulauan Bangka Belitung,19.99,37.46,10.04,17.42,12.67,0.78,0.65,0.54,0.45
2019,Kepulauan Bangka Belitung,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0
2019,Kepulauan Bangka Belitung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,37.5,5.6,23.6,14.1,0.6,5.2,4.5,2.5,6.4
2019,Kepulauan Riau,25.0,18.0,20.0,23.5,4.5,3.0,1.4,4.0,0.6
2019,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,40.8,10.3,17.1,12.8,1.6,9.5,4.8,1.6,1.5
2019,Kepulauan Riau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Kepulauan Riau,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0
2019,Kepulauan Riau,18.0,37.0,9.0,26.0,3.0,1.0,2.0,1.0,3.0
2019,DKI Jakarta,23.02,2.97,0.18,0.9,0.08,0.0,0.0,0.65,72.2
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,DKI Jakarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Barat,45.08,6.8,7.1,26.27,1.21,1.27,0.11,2.62,6.6
